warehouse_key,name,phone,continent,country,country_code,city,address,latitude,longitude
W00363,Townsquare Las Vegas,+1-855-466-7467,North America,USA,US,Las Vegas,"Tommy Bahama's, Town Square West, Enterprise, Clark County, Nevada, 89111, United States",36.0683954,-115.1768156
W00364,Stoneridge Mall,+1-855-466-7467,North America,USA,US,Pleasanton,"5500, Stoneridge Mall Road, Pleasanton, Alameda County, California, 94588, United States",37.6940519,-121.9246186
W00365,Bay Street Emeryville,+1-855-466-7467,North America,USA,US,Emeryville,"Bay Street Parking Garage, South Bayfront Bridge, Bay Street Emeryville, Emeryville, Alameda County, California, 94608, United States",37.83416408,-122.291918
W00366,The Promenade - Bolingbrook,+1-855-466-7467,North America,USA,US,Bolingbrook,"iPic, Brooks Lane, The Promenade, Bolingbrook, Will County, Illinois, 60532, United States",41.71716486,-88.0427702
W00367,Miracle Mile Shops at Planet Hollywood,+1-855-466-7467,North America,USA,US,Las Vegas,"Miracle Mile Shops, 3667, South Las Vegas Boulevard, Las Vegas Strip, Las Vegas, Clark County, Nevada, 89109, United States",36.1109819,-115.1701841
W00368,Great Mall,+1-855-466-7467,North America,USA,US,Milpitas,"Great Mall, 572, Great Mall Drive, Great Mall, Milpitas, Santa Clara County, California, 95035, United States",37.41436906,-121.8978029
W00369,Castleton Square Mall,+1-855-466-7467,North America,USA,US,Indianapolis,"Castleton Square Mall, Castleton Square Drive, Indianapolis, Marion County, Indiana, 46250, United States",39.90786370536663,-86.06490261779686
W00370,Emerald Square Mall,+1-855-466-7467,North America,USA,US,North Attleboro,"Emerald Square, Allen Avenue, North Attleborough, Bristol County, Massachusetts, 02760, United States",41.946377,-71.350119
W00371,Montclair Plaza,+1-855-466-7467,North America,USA,US,Montclair,"Montclair Place, 5060, East Montclair Plaza Lane, Montclair Plaza, Montclair, San Bernardino County, California, 91763, United States",34.08653786,-117.6947629
W00372,University Village,+1-855-466-7467,North America,USA,US,Seattle,"Bloomies, 2604, Northeast University Village Street, University Village, University District, Seattle, King County, Washington, 98105, United States",47.66395139,-122.2997163
W00373,Downtown Santa Monica,+1-855-466-7467,North America,USA,US,Santa Monica,"PacSun, Third Street Promenade, Santa Monica, California, 90401, United States",34.01438548,-118.49511
W00374,Fashion Valley Mall,+1-855-466-7467,North America,USA,US,San Diego,"Cotton On, West Fashion Valley, Fashion Valley Mall, Mission Valley, San Diego, California, 92103, United States",32.7671858,-117.1685683
W00375,The Shoppes at Chino Hills,+1-855-466-7467,North America,USA,US,Chino Hills,"13920, City Center Drive, The Shoppes at Chino Hills, Chino Hills, San Bernardino County, California, 91709, United States",34.000538,-117.730555
W00376,Otay Ranch Town Center,+1-855-466-7467,North America,USA,US,Chula Vista,"H&M, Kestrel Falls Road, Chula Vista, California, 91915, United States",32.6235676,-116.9678946
W00377,North Point Mall,+1-855-466-7467,North America,USA,US,Alpharetta,"James Avery Jewelry, 1000, North Point Circle, Alpharetta, Fulton County, Georgia, 30022, United States",34.04789,-84.294901
W00378,Willowbrook Mall,+1-855-466-7467,North America,USA,US,Wayne,"Piercing Pagoda, 1400, Willowbrook Mall, Wayne, Passaic County, New Jersey, 07470, United States",40.8880753,-74.2587988
W00379,Tacoma Mall,+1-855-466-7467,North America,USA,US,Tacoma,"Dick's Sporting Goods, 4502, South Steele Street, South Tacoma, Tacoma, Pierce County, Washington, 98409, United States",47.215559,-122.469674
W00380,Mall of Georgia,+1-855-466-7467,North America,USA,US,Buford,"3333, Mall of Georgia Boulevard, Mall of Georgia, Buford, Gwinnett County, Georgia, 30519, United States",34.06514599,-83.98398664
W00381,Denver Pavilions,+1-855-466-7467,North America,USA,US,Denver,"H&M, 500, 16th Street Mall, Denver, Colorado, 80202, United States",39.74384895,-104.9909505
W00382,Legacy Place,+1-855-466-7467,North America,USA,US,Dedham,"200;202;204;206;208;210;212;214;218;220;226;228;229;232;234;236;238;240;242;244;246;248;250;260;264;280;287;289;291;298;299, Legacy Place, Dedham, Norfolk County, Massachusetts, 02090, United States",42.23064443,-71.17589235
W00383,Newport Centre,+1-855-466-7467,North America,USA,US,Jersey City,"H&M, Mall Drive West, Newport Centre Mall, Jersey City, Hudson County, New Jersey, 07310, United States",40.72781287,-74.03826753
W00384,Roosevelt Collection,+1-855-466-7467,North America,USA,US,Chicago,"H&M, South Delano Court, Dearborn Park, Loop, Chicago, Cook County, Illinois, 60605, United States",41.868378,-87.632216
W00385,Cross County Shopping Center,+1-855-466-7467,North America,USA,US,Yonkers,"Cross County Center, Gunther Park, City of Yonkers, Westchester County, New York, 10704, United States",40.9279113,-73.8544775
W00386,Victoria Gardens,+1-855-466-7467,North America,USA,US,Rancho Cucamonga,"Victoria Gardens, Biltmore Drive, Central North, Rancho Cucamonga, San Bernardino County, California, 91739, United States",34.11107616,-117.5346968
W00387,Warwick Mall,+1-855-466-7467,North America,USA,US,Warwick,"Warwick Mall Shopping Center, Warwick, Kent County, Rhode Island, 02886, United States",41.72411249,-71.47655189
W00388,The Florida Mall,+1-855-466-7467,North America,USA,US,Orlando,"H&M, Florida Mall Avenue, The Florida Mall, Orlando, Orange County, Florida, 32809, United States",28.44663584,-81.39703184
W00389,Cumberland Mall,+1-855-466-7467,North America,USA,US,Atlanta,"Cumberland Mall, 2860, Cobb Parkway South, Stonewall, Atlanta, Cobb County, Georgia, 30339, United States",33.88080052,-84.46877308
W00390,St. Charles Towne Center,+1-855-466-7467,North America,USA,US,Waldorf,"Saint Charles Towne Center, 11110, Mall Circle, St Charles Towne Center, Westlake Village, Waldorf, Charles County, Maryland, 20603, United States",38.61760064,-76.92491636
W00391,Westfield Oakridge,+1-855-466-7467,North America,USA,US,San Jose,"Cinemark Century Oakridge 20 XD and ScreenX, 925, Blossom Hill Road, Alamitos, San Jose, Santa Clara County, California, 95123, United States",37.25154989,-121.8625201
W00392,Northridge Fashion Center,+1-855-466-7467,North America,USA,US,Northridge,"Old Navy, Shirley Avenue, Northridge West Neighborhood Council District, Los Angeles, Los Angeles County, California, 00103, United States",34.23980086271572,-118.55620136872652
W00393,Westfield North County,+1-855-466-7467,North America,USA,US,Escondido,"Westfield North County, 272, East Via Rancho Parkway, Escondido, California, 92025, United States",33.07137329,-117.0661175
W00394,Vintage Faire Mall,+1-855-466-7467,North America,USA,US,Modesto,"Vintage Faire Mall, 3401, Dale Road, Modesto, Stanislaus County, California, 95356, United States",37.68895848337314,-121.05400795398992
W00395,Westfield Culver City,+1-855-466-7467,North America,USA,US,Culver City,"Popeyes, 6000, Sepulveda Boulevard, Fox Hills, Culver City, California, 90230, United States",33.98587132,-118.3932501
W00396,Citadel Outlets,+1-855-466-7467,North America,USA,US,"Commerce, CA","H&M, Smithway Street, Commerce, California, 90040, United States",34.00837782,-118.1517721
W00397,Crabtree Valley Mall,+1-855-466-7467,North America,USA,US,Raleigh,"Lush, Glenwood Avenue, Crabtree Valley, Raleigh, Wake County, North Carolina, 27612, United States",35.840024,-78.679497
W00398,NorthPark Center,+1-855-466-7467,North America,USA,US,Dallas,"AMC Northpark 15, Northpark Boulevard, Dallas, Dallas County, Texas, 75231, United States",32.86887567,-96.77321125
W00399,Peninsula Town Center,+1-855-466-7467,North America,USA,US,Hampton,"Peninsula Town Center, West Mercury Boulevard, Hampton, Virginia, 23605, United States",37.04372902,-76.39413694
W00400,Scottsdale Fashion Square,+1-855-466-7467,North America,USA,US,Scottsdale,"Scottsdale Fashion Square, 7014, East Camelback Road, 5th Avenue Shops & Boutiques, Scottsdale, Maricopa County, Arizona, 85251, United States",33.503613,-111.927622
W00401,Tucson Mall,+1-855-466-7467,North America,USA,US,Tucson,"Tucson, Pima County, Arizona, United States",32.28805872390552,-110.97369572973533
W00402,The Outlets at Orange,+1-855-466-7467,North America,USA,US,Orange,"GameStop, Designer Drive, Outlets at Orange, Orange, Orange County, California, 92868, United States",33.78349562,-117.8928594
W00403,Christiana Mall,+1-855-466-7467,North America,USA,US,"Newark, DE","Christiana Mall, 132, Mall Road, Cavaliers Country Club Apartments, Newark, New Castle County, Delaware, 19702, United States",39.680003,-75.652508
W00404,Pioneer Place,+1-855-466-7467,North America,USA,US,Portland,"340, Southwest Morrison Street, Pioneer Place, Downtown, Portland, Multnomah County, Oregon, 97204, United States",45.5179255,-122.676526
W00405,Westfield West Covina,+1-855-466-7467,North America,USA,US,West Covina,"Airsoft N Hobby, 112, Plaza Drive, Plaza West Covina, West Covina, California, 91790, United States",34.0707689,-117.9310706
W00406,Westfield MainPlace,+1-855-466-7467,North America,USA,US,Santa Ana,"MainPlace Mall, 2800-2890, North Main Street, Santa Ana, Orange County, California, 92705, United States",33.7757088,-117.8699537
W00407,Freehold Raceway Mall,+1-855-466-7467,North America,USA,US,Freehold,"Freehold Raceway Mall, Winners Circle, Freehold Township, Monmouth County, New Jersey, 07728, United States",40.254048,-74.300756
W00408,Washington Square,+1-855-466-7467,North America,USA,US,Portland,"Athleta, Southwest Washington Square Road, Washington Square, North Tigard, Tigard, Washington County, Oregon, 97223, United States",45.45067995,-122.7814944
W00409,Shops at Mission Viejo,+1-855-466-7467,North America,USA,US,Mission Viejo,"The Shops at Mission Viejo, 555, The Shops Boulevard, The Shops at Mission Viejo, Mission Viejo, Orange County, California, 92691, United States",33.55775761276188,-117.66858232817049
W00410,Park Place,+1-855-466-7467,North America,USA,US,Tucson,"Park Place Mall, 5870, East Broadway Boulevard, Tucson, Pima County, Arizona, 85711, United States",32.2192122027329,-110.865362001544
W00411,Serramonte Center,+1-855-466-7467,North America,USA,US,Daly City,"Serramonte Center, Callan Boulevard, Serramonte, Daly City, San Mateo County, California, 94015, United States",37.67262317,-122.4712572
W00412,Clackamas Town Center,+1-855-466-7467,North America,USA,US,Happy Valley,"12000, Southeast 82nd Avenue, Harmony, Southgate, Clackamas County, Oregon, 97086, United States",45.43621796258534,-122.57394542625684
W00413,State Street- Santa Barbara,+1-855-466-7467,North America,USA,US,Santa Barbara,"H&M, 829, State Street, Waterfront, Santa Barbara, Santa Barbara County, California, 93102, United States",34.42019733,-119.7005135
W00414,The Forum Carlsbad,+1-855-466-7467,North America,USA,US,Carlsbad,"Calle Barcelona, Carlsbad, California, 92024, United States",33.07056637,-117.2660007
W00415,Walden Galleria,+1-855-466-7467,North America,USA,US,Buffalo,"Walden Galleria, 1, Walden Galleria Drive, Buffalo, Erie County, New York, 14225, United States",42.91413657,-78.76188545
W00416,FlatIron Crossing,+1-855-466-7467,North America,USA,US,Broomfield,"Flatiron Crossing, West Flatiron Circle, Flatiron Crossing, Broomfield, Colorado, 80021, United States",39.93332485,-105.1326647
W00417,Galleria Dallas,+1-855-466-7467,North America,USA,US,Dallas,"Galleria Dallas, Galleria Road, Galleria Dallas, Inwood, Dallas, Dallas County, Texas, 75240, United States",32.931355,-96.819422
W00418,Ocean County Mall,+1-855-466-7467,North America,USA,US,"Toms River, NJ","H&M, Bay Avenue, Melody Park, Toms River, Ocean County, New Jersey, 08753, United States",39.97960359379568,-74.17837241799168
W00419,Palladio at Broadstone,+1-855-466-7467,North America,USA,US,Folsom,"H&M, 410, Palladio Parkway, Folsom, Sacramento County, California, 95630, United States",38.64960215,-121.1209175
W00420,Southridge Mall,+1-855-466-7467,North America,USA,US,Milwaukee,"Southridge Mall, 5300, South 76th Street, Whitnall Oaks, Greendale, Milwaukee County, Wisconsin, 53129, United States",42.9475708,-88.0047408
W00421,The Avenues,+1-855-466-7467,North America,USA,US,Jacksonville,"Master Shoe Repair, Philips Highway, Jacksonville, Duval County, Florida, 32255, United States",30.18408591,-81.554146
W00422,Lincoln Road,+1-855-466-7467,North America,USA,US,Miami Beach,"Lincoln Road Mall, Lincoln Road, Miami Beach, Miami-Dade County, Florida, 33139, United States",25.79084483,-80.13409764
W00423,Cherry Creek Shopping Center,+1-855-466-7467,North America,USA,US,Denver,"Cherry Creek Shopping Center, 3000, East 1st Avenue, Denver, Colorado, 80206, United States",39.71636025988148,-104.95271150762812
W00424,International Plaza,+1-855-466-7467,North America,USA,US,Tampa,"International Plaza and Bay Street, 2223, International Plaza, West Shore Estates, Tampa, Hillsborough County, Florida, 33607, United States",27.96443,-82.521502
W00425,Shops at Willow Bend,+1-855-466-7467,North America,USA,US,Plano,"Willow Bend Shopping Center, 6121, West Park Boulevard, Plano, Collin County, Texas, 75093, United States",33.030374,-96.833279
W00426,Westfield Wheaton,+1-855-466-7467,North America,USA,US,Wheaton,"Westfield Wheaton, 11160, Veirs Mill Road, Wheaton Forest, Silver Spring, Montgomery County, Maryland, 20902, United States",39.036605,-77.055683
W00427,Roseville Center,+1-855-466-7467,North America,USA,US,"Roseville, MN","Rosedale Center, Rosedale Shopping Center, Rosedale Center, Roseville, Ramsey County, Minnesota, 55113, United States",45.013285,-93.172603
W00428,Hillsdale Shopping Center,+1-855-466-7467,North America,USA,US,San Mateo,"H&M, West Hillsdale Boulevard, Hillsdale Shopping Center, Hillsdale, San Mateo, San Mateo County, California, 94403, United States",37.53597112834149,-122.29946412675122
W00429,Arizona Mills,+1-855-466-7467,North America,USA,US,Tempe,"H&M, South Arizona Mills Circle, Tempe, Maricopa County, Arizona, 85252, United States",33.3839438,-111.9651608
W00430,Promenade at Temecula,+1-855-466-7467,North America,USA,US,Temecula,"Park Lane, Promenade Temecula, Winchester Highlands, Temecula, Riverside County, California, 92390, United States",33.52514989,-117.1532942
W00431,Country Club Plaza,+1-855-466-7467,North America,USA,US,Kansas City,"H&M, West 47th Street, Plaza-Westport, Country Club Plaza, Kansas City, Jackson County, Missouri, 64112, United States",39.04260288,-94.59269531
W00432,Town East Mall,+1-855-466-7467,North America,USA,US,Mesquite,"Town East Mall, 2063, Town East Mall, Mesquite, Dallas County, Texas, 75150, United States",32.80742248,-96.62436457
W00433,Hamilton Mall,+1-855-466-7467,North America,USA,US,Mays Landing,"H&M, 4403, Black Horse Pike, Hamilton Mall, McKee City, Hamilton Township, Atlantic County, New Jersey, 08330, United States",39.45404532,-74.64334874
W00434,Polaris Fashion Place,+1-855-466-7467,North America,USA,US,"Columbus, OH","Polaris Fashion Place, Fashion Place Loop, Polaris Fashion Place, Columbus, Delaware County, Ohio, 43240, United States",40.1457801,-82.9798493
W00435,Baybrook Mall,+1-855-466-7467,North America,USA,US,Friendswood,"Baybrook Mall, 500, Baybrook Mall, Houston, Harris County, Texas, 77546, United States",29.5412339,-95.14869332
W00436,King of Prussia - Plaza,+1-855-466-7467,North America,USA,US,King of Prussia,"King of Prussia Mall, Court Boulevard, King of Prussia Mall, Cannon Run, King of Prussia, Upper Merion Township, Montgomery County, Pennsylvania, 19406, United States",40.089097,-75.391605
W00437,Quaker Bridge Mall,+1-855-466-7467,North America,USA,US,"Lawrenceville, GA","3320, Brunswick Pike, Clarksville, Lawrence Township, Mercer County, New Jersey, 08607, United States",40.29025740687229,-74.682030915582
W00438,Galleria at Sunset,+1-855-466-7467,North America,USA,US,Henderson,"Galleria at Sunset, 1300, West Sunset Road, Whitney Ranch, Henderson, Clark County, Nevada, 89014, United States",36.06711797,-115.0428227
W00439,WestShore Plaza,+1-855-466-7467,North America,USA,US,Tampa,"Westshore Plaza Mall, 250, Memorial Highway, Hesperides, Tampa, Hillsborough County, Florida, 33609, United States",27.946454,-82.528449
W00440,Tanger Outlets - Riverhead,+1-855-466-7467,North America,USA,US,Riverhead,"Long Island Expressway, Calverton, Town of Riverhead, Suffolk County, New York, 11933, United States",40.921448,-72.7197178
W00441,Jamaica Center,+1-855-466-7467,North America,USA,US,New York,"103-18, 169th Street, Hillside, Queens, Queens County, City of New York, New York, 11433, United States",40.702677,-73.78896889999999
W00442,Bridge Street Town Centre,+1-855-466-7467,North America,USA,US,Huntsville,"H&M, Governors West, Bridge  Street Town Center, Steeplechase Townhomes, Huntsville, Madison County, Alabama, 35893, United States",34.717462,-86.673184
W00443,Chandler Fashion Center,+1-855-466-7467,North America,USA,US,Chandler,"H&M, 3111, West Chandler Boulevard, Pepperwood, Chandler, Maricopa County, Arizona, 85224, United States",33.30151329051142,-111.89796019235791
W00444,Arbor Place,+1-855-466-7467,North America,USA,US,Douglasville,"H&M, Douglas Boulevard, Arbor Place, Douglasville, Douglas County, Georgia, 30135, United States",33.72801815,-84.74655436
W00445,Silver Spring,+1-855-466-7467,North America,USA,US,Silver Spring,"H&M, 8518, Fenton Street, Queen Annes, Silver Spring, Montgomery County, Maryland, 20910, United States",38.99643718,-77.02537216
W00446,The Domain,+1-855-466-7467,North America,USA,US,Austin,"H&M, 11401, Century Oaks Terrace, The Domain, Austin, Travis County, Texas, 78758, United States",30.40060093,-97.72628546
W00447,Alderwood Mall,+1-855-466-7467,North America,USA,US,Lynnwood,"H&M, 3000, 184th Street Southwest, Lynnwood, Snohomish County, Washington, 98037, United States",47.82989696955438,-122.2730818589996
W00448,Cherryvale Mall,+1-855-466-7467,North America,USA,US,Rockford,"Cherryvale Mall, 7200, North Cherryvale Mall Drive, Cherryvale Mall, Cherry Valley, Rockford Township, Winnebago County, Illinois, 61112, United States",42.246052,-88.976488
W00449,White Oaks Mall,+1-855-466-7467,North America,USA,US,"Springfield, MO","White Oaks Mall, 2501, Wabash Avenue, Springfield, Sangamon County, Illinois, 62704, United States",39.7667479,-89.70344692
W00450,Augusta Mall,+1-855-466-7467,North America,USA,US,Augusta,"H&M, Garden Spring Lane, Augusta Mall, Ridgewood, Augusta, Richmond County, Georgia, 30909, United States",33.46443811,-82.07973652
W00451,Spokane Valley Mall,+1-855-466-7467,North America,USA,US,Spokane,"Spokane Valley Mall, 14700, East Indiana Avenue, Spokane Valley, Spokane County, Washington, 99016, United States",47.67392935,-117.2082414
W00452,Coastland Center,+1-855-466-7467,North America,USA,US,Naples,"H&M, Fleischmann Boulevard, Naples, Collier County, Florida, 34102, United States",26.169558,-81.797369
W00453,King Street,+1-855-466-7467,North America,USA,US,Alexandria,"614, King Street, Captains Row, Lyles-Crouch, Alexandria, Virginia, 22314, United States",38.80476264,-77.04651278
W00454,Station Park,+1-855-466-7467,North America,USA,US,"Farmington, CT","H&M, 320, Station Parkway, Station Park, Farmington, Davis County, Utah, 84025, United States",40.98404675,-111.9061748
W00455,Tanger Outlets - Westgate,+1-855-466-7467,North America,USA,US,"Glendale, AZ","H&M, 6800, North 95th Avenue, Glendale, Maricopa County, Arizona, 85305, United States",33.53577401,-112.2674571
W00456,281 King Street,+1-855-466-7467,North America,USA,US,"Charleston, WV","H&M, 281, King Street, King Street Fashion District, Charleston, Charleston County, South Carolina, 29401, United States",32.7825551283594,-79.9346552349487
W00457,Puente Hills Mall,+1-855-466-7467,North America,USA,US,City of Industry,"AMC Puente Hills 20, Pomona Freeway, Rowland, City of Industry, California, 91748, United States",33.99414903725312,-117.92675789686098
W00458,Woodland Mall,+1-855-466-7467,North America,USA,US,"Grand Rapids, MI","Woodland Mall, Woodland Drive Southeast, Woodland Mall, Kentwood, Kent County, Michigan, 49512, United States",42.91667083,-85.5867912
W00459,Boise Town Square,+1-855-466-7467,North America,USA,US,Boise,"H&M, Boise Connector, Boise, Ada County, Idaho, 83704, United States",43.60746597,-116.2785338
W00460,Calhoun Square,+1-855-466-7467,North America,USA,US,Minneapolis,"H&M, 3001, Hennepin Avenue South, South Uptown, Bde Maka Ska - Isles, Minneapolis, Hennepin County, Minnesota, 55408, United States",44.94772302,-93.2980603
W00461,The Shops at 69th Street,+1-855-466-7467,North America,USA,US,Upper Darby,"H&M, 2, South 69th Street, Stonehurst, Upper Darby, Delaware County, Pennsylvania, 19082, United States",39.961371,-75.259269
W00462,The Mall at Millenia,+1-855-466-7467,North America,USA,US,Orlando,"The Mall at Millenia, 4200, Conroy Road, Orlando, Orange County, Florida, 32839, United States",28.486088,-81.431385
W00463,Oak Park Mall,+1-855-466-7467,North America,USA,US,Overland Park,"Oak Park Mall, West 97th Street, Overland Park, Johnson County, Kansas, 66215, United States",38.9534056,-94.7181354
W00464,Destin Commons,+1-855-466-7467,North America,USA,US,Destin,"H&M, Cross Street, Destin Commons, Okaloosa County, Florida, 32541, United States",30.39063,-86.424401
W00465,Outlets at the Border,+1-855-466-7467,North America,USA,US,San Ysidro,"Outlets At The Border, 4463, Camino de la Plaza, Park Haven, San Ysidro, San Diego, California, 92173, United States",32.54276856,-117.0379009
W00466,The Streets of Tanasbourne,+1-855-466-7467,North America,USA,US,Hillsboro,"H&M, 2210, Northeast Allie Avenue, The Streets of Tanasbourne, Tanasbourne, Hillsboro, Washington County, Oregon, 97124, United States",45.5367026,-122.8781503
W00467,The Streets at SouthGlenn,+1-855-466-7467,North America,USA,US,Centennial,"6851, South Gaylord Street, Streets of Southglenn, Centennial, Arapahoe County, Colorado, 80121, United States",39.591669,-104.962622
W00468,Carolina Place,+1-855-466-7467,North America,USA,US,Pineville,"Pandora, 11025, Carolina Place Parkway, Downtown, Pineville, Mecklenburg County, North Carolina, 28134, United States",35.082281,-80.876449
W00469,Perimeter Mall,+1-855-466-7467,North America,USA,US,Atlanta,"H&M, 4400, Ashford Dunwoody Road Northeast, Atlanta, DeKalb County, Georgia, 30346, United States",33.9237921,-84.34021845
W00470,Outlet Collection Seattle,+1-855-466-7467,North America,USA,US,Auburn,"Fieldhouse USA, 1101, Outlet Collection Way, Downtown, Auburn, King County, Washington, 98001, United States",47.30025305,-122.2455168
W00471,Boulevard Mall,+1-855-466-7467,North America,USA,US,Amherst,"Boulevard Mall, 730, Alberta Drive, Eggertsville, Town of Amherst, Erie County, New York, 14226, United States",42.98774734,-78.81940936
W00472,Oxmoor Center,+1-855-466-7467,North America,USA,US,Louisville,"7900, Shelbyville Road, Louisville, Jefferson County, Kentucky, 40222, United States",38.24728991,-85.60965971
W00473,Ridgedale Center,+1-855-466-7467,North America,USA,US,Minnetonka,"Ridgedale Center, Oak Knoll, Minnetonka, Hennepin County, Minnesota, 55305, United States",44.967885,-93.43662
W00474,Rosemary Square,+1-855-466-7467,North America,USA,US,West Palm Beach,"H&M, 700, South Rosemary Avenue, CityPlace, West Palm Beach, Palm Beach County, Florida, 33401, United States",26.707889,-80.057319
W00475,The Collection at Riverpark,+1-855-466-7467,North America,USA,US,Oxnard,"Town Center Drive, The Collection at RiverPark, Oxnard, Ventura County, California, 93036, United States",34.23881966,-119.1772674
W00476,French Quarter,+1-855-466-7467,North America,USA,US,New Orleans,"The Marketplace at Jackson Brewery, North Peters Street, French Market, French Quarter, New Orleans, Orleans Parish, Louisiana, 70130, United States",29.95479395,-90.06406657
W00477,Tanger Outlets at National Harbor,+1-855-466-7467,North America,USA,US,Oxon Hill,"Oxon Hill Road, Oxon Hill, Prince George's County, Maryland, 20744, United States",38.797644134,-77.00214386
W00478,Pembroke Lakes Mall,+1-855-466-7467,North America,USA,US,Pembroke Pines,"Pembroke Lakes Mall, 11401, Pines Boulevard, Pembroke Pines, Broward County, Florida, 33026, United States",26.01030395,-80.30531532
W00479,Meadowood Mall,+1-855-466-7467,North America,USA,US,Reno,"Meadowood Mall, Meadowood Mall Transit Access, Reno, Washoe County, Nevada, 89502, United States",39.47312313,-119.7831978
W00480,Mall at Wellington Green,+1-855-466-7467,North America,USA,US,Wellington,"The Mall at Wellington Green, 10300, Ring Road, The Mall at Wellington Green, Wellington, Palm Beach County, Florida, 33414, United States",26.64657187,-80.20870691
W00481,Colorado Mills,+1-855-466-7467,North America,USA,US,"Lakewood, CO","Colorado Mills, 14500, West Colfax Avenue, Lakewood, Jefferson County, Colorado, 80401, United States",39.73119777672596,-105.15764586927526
W00482,Northlake Mall,+1-855-466-7467,North America,USA,US,Charlotte,"H&M, 6801, Northlake Mall Drive, Northlake, Charlotte, Mecklenburg County, North Carolina, 28216, United States",35.35171624,-80.85106847
W00483,Opry Mills,+1-855-466-7467,North America,USA,US,Nashville,"Opry Mills, 433, Opry Mills Drive, Nashville-Davidson, Davidson County, Middle Tennessee, Tennessee, 37214, United States",36.20465149,-86.69185233
W00484,Four Seasons Town Centre,+1-855-466-7467,North America,USA,US,Greensboro,"Four Seasons Town Centre, 410, Four Seasons Boulevard, Four Seasons Town Center, Greensboro, Guilford County, North Carolina, 27406, United States",36.03930495,-79.83763978
W00485,Waikiki Business Plaza,+1-855-466-7467,North America,USA,US,Honolulu,"H&M, Seaside Avenue, Kalakaua Shopping District, Waikīkī, Honolulu, Honolulu County, Hawaii, 96815, United States",21.27879425495212,-157.82823332630915
W00486,Oxford Valley Mall,+1-855-466-7467,North America,USA,US,Langhorn,"Oxford Valley Mall, Middletown Boulevard, Langhorne Gardens, Middletown Township, Bucks County, Pennsylvania, 19047, United States",40.18448054650654,-74.88105130216482
W00487,Solano Town Center,+1-855-466-7467,North America,USA,US,Fairfield,"Solano Town Center, 1350, Travis Boulevard, Fairfield, Solano County, California, 94533, United States",38.260363,-122.052932
W00488,Galleria at Crystal Run,+1-855-466-7467,North America,USA,US,Middletown,"Galleria @ Crystal Run, 1, North Galleria Drive, City of Middletown, Town of Wallkill, Orange County, New York, 10941, United States",41.453324,-74.369367
W00489,Valley View Mall,+1-855-466-7467,North America,USA,US,Roanoke,"Valley View Boulevard Northwest, Dorchester Court, Roanoke, Virginia, 24012, United States",37.303841,-79.959229
W00490,Coronado Mall,+1-855-466-7467,North America,USA,US,Albuquerque,"Coronado Mall Security, Up, Coronado Center, Uptown, Albuquerque, Bernalillo County, New Mexico, 87110, United States",35.10684939,-106.5726689
W00491,Outlets at Castle Rock,+1-855-466-7467,North America,USA,US,Castle Rock,"Outlets at Castle Rock, 5050, Factory Shops Boulevard, Castle Rock, Douglas County, Colorado, 80108, United States",39.4163202561035,-104.87350146922626
W00492,Katy Mills,+1-855-466-7467,North America,USA,US,"Houston, TX","Katy Mills, Katy Mills Circle, Katy, Fort Bend County, Texas, 77494, United States",29.77717724,-95.8096309
W00493,Tanger Outlet Center Pittsburgh,+1-855-466-7467,North America,USA,US,"Washington, PA","Tanger Outlets Pittsburgh, Tanger Boulevard, South Strabane Township, Washington County, Pennsylvania, 15347, United States",40.21549507,-80.21197673
W00494,Outlets at Traverse Mountain,+1-855-466-7467,North America,USA,US,Lehi,"H&M, West Cresthaven Lane, Crest Haven Village, Lehi, Utah County, Utah, 84043, United States",40.43613425784977,-111.88512812622632
W00495,Miami International Mall,+1-855-466-7467,North America,USA,US,Miami,"Miami International Mall, 1455, Northwest 107th Avenue, Doral, Miami-Dade County, Florida, 33172, United States",25.78766177,-80.36453158
W00496,College Mall,+1-855-466-7467,North America,USA,US,"Bloomington, IL","College Mall, East Buick Cadillac Boulevard, Bloomington, Monroe County, Indiana, 47401, United States",39.16123548,-86.49555914
W00497,The Galleria,+1-855-466-7467,North America,USA,US,"Houston, TX","The Galleria, 5085, Westheimer Road, Uptown, Lamar Terrace, Houston, Harris County, Texas, 77056, United States",29.73760468,-95.4644604
W00498,Tanger Outlet Charleston,+1-855-466-7467,North America,USA,US,North Charleston,"H&M, Centre Pointe Drive, North Charleston, Charleston County, South Carolina, 29403, United States",32.87489336675477,-80.01864613610871
W00499,Antelope Valley Center,+1-855-466-7467,North America,USA,US,Palmdale,"H&M, Mall Ring Road, Antelope Valley Mall, Palmdale, Los Angeles County, California, United States",34.60450831,-118.1529647
W00500,Cielo Vista,+1-855-466-7467,North America,USA,US,El Paso,"8401, Gateway Boulevard West, El Paso, El Paso County, Texas, 79925, United States",31.77449896,-106.3785986
W00501,Asheville Mall,+1-855-466-7467,North America,USA,US,Asheville,"Asheville Mall, White Pine Court, Asheville, Buncombe County, North Carolina, 28805, United States",35.57956785157341,-82.52575729654683
W00502,Yorktown Center,+1-855-466-7467,North America,USA,US,Lombard,"Last Chance, 100, Yorktown Mall Drive, Lombard, DuPage County, Illinois, 60148, United States",41.83870392,-88.00864554
